code,name,id
V27,Motorcycle rider injured in collision with fixed or stationary object,wKgTOgyqR6d
V28,Motorcycle rider injured in noncollision transport accident,IE1pfjd7EFQ
V29,Motorcycle rider injured in other and unspecified transport accidents,WLWtABL9UID
V29.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,WtOmI4fi8Xc
V29.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,lfLDA1hHRJa
V29.2,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,ptO2YeHgM2B
V29.3,Motorcycle rider [any] injured in unspecified nontraffic accident,BKW5cbEjtSk
V29.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,H2uBwmHbN7E
V29.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,RBPuD0xpGKV
V29.6,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,RhqfKlcXONo
V29.8,Motorcycle rider [any] injured in other specified transport accidents,hogztnDczDU
V29.9,Motorcycle rider [any] injured in unspecified traffic accident,qiIK3FBaMjU
V30,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal,WI4gfrXZXnv
V31,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle,a3wNTNuCtyI
V32,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,w1V7YXjnvy5
V33,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van",LTM3XbYLdTV
V34,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,ruu5KxzYWgk
V35,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle,WaA3ORbQ7gi
V36,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle,mR5Hc55n0Be
V37,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,cMPU6mqWP37
V38,Occupant of three-wheeled motor vehicle injured in noncollision transport accident,DCyveTCYczV
V39,Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents,TnMrCh8JxZS
V39.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,z1BF9z3ewrt
V39.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,RHFXRatRdFF
V39.2,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,lKqi97rAYHO
V39.3,Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident,zN122yEU801
V39.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,sYG3vRXoLVH
V39.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,CkjCKdaSG23
V39.6,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in traffic accident,VFfpbdlgngY
V39.8,Occupant [any] of three-wheeled motor vehicle injured in other specified transport accidents,rly8oIGbLnR
V39.9,Occupant [any] of three-wheeled motor vehicle injured in unspecified traffic accident,IPl455FMTON
V40,Car occupant injured in collision with pedestrian or animal,R2jqMEhlwGN
V41,Car occupant injured in collision with pedal cycle,R1RIPD83NNN
V42,Car occupant injured in collision with two- or three-wheeled motor vehicle,g6zQAi4eUcZ
V43,"Car occupant injured in collision with car, pick-up truck or van",XCR7ZpX5pDV
V44,Car occupant injured in collision with heavy transport vehicle or bus,ns6Q5ai8MOD
V45,Car occupant injured in collision with railway train or railway vehicle,kDyO3mgeG6q
V46,Car occupant injured in collision with other nonmotor vehicle,wpf1nQlPuEj
V47,Car occupant injured in collision with fixed or stationary object,Gbsk0mvx4Zm
V48,Car occupant injured in noncollision transport accident,D7p45QEmWxU
V49,Car occupant injured in other and unspecified transport accidents,k2sYVDYT1AW
V49.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,Vycnch105BK
V49.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,iRl2RQ7lz4R
V49.2,Unspecified car occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,pfcPVLoNUE4
V49.3,Car occupant [any] injured in unspecified nontraffic accident,BhjfvJDUPwi
V49.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,VII8A41Gr4u
V49.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,QTV0hsoSJIv
V49.6,Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,D5PtLbUXrF6
V49.8,Car occupant [any] injured in other specified transport accidents,gnCy9eAvEPz
V49.9,Car occupant [any] injured in unspecified traffic accident,glNvMOhrQD5
V50,Occupant of pick-up truck or van injured in collision with pedestrian or animal,EOLgZymVME1
V51,Occupant of pick-up truck or van injured in collision with pedal cycle,bWTb0Hc1YX7
V52,Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle,ZDvBmaOwWQK
V53,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van",DehY0io0LBT
V54,Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus,UGjpwFrVyK0
V55,Occupant of pick-up truck or van injured in collision with railway train or railway vehicle,yyogcUxYB1r
V56,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle,iMwEq6gJbgm
V57,Occupant of pick-up truck or van injured in collision with fixed or stationary object,VRXa7ZExxoR
V58,Occupant of pick-up truck or van injured in noncollision transport accident,FikeFeKXU2Y
V59,Occupant of pick-up truck or van injured in other and unspecified transport accidents,hwkfHCDeco5
V59.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,UWoTGiSlx6x
V59.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,d2VljNFySDw
V59.2,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident,wMP1NFIUbKV
V59.3,Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident,qFbJmijBPn6
V59.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,UwxDfuHrpXK
V59.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,NzktTzWp7FY
V59.6,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,QAYtau8AJ7N
V59.8,Occupant [any] of pick-up truck or van injured in other specified transport accidents,GVuT96KifhJ
V59.9,Occupant [any] of pick-up truck or van injured in unspecified traffic accident,RzsDbBkzhIG
V60,Occupant of heavy transport vehicle injured in collision with pedestrian or animal,gWmSCvCUEbu
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle,BV9O5mEH02N
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,chSSnN20wt7
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van",GxsEbE2lYmg
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus,VecIIB2XgWs
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle,Cv3w4Dwz4VA
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,BXEs00kGcLA
V67,Occupant of heavy transport vehicle injured in collision with fixed or stationary object,kizud9p2J6w
V68,Occupant of heavy transport vehicle injured in noncollision transport accident,N1OpTQXsdth
V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents,wfHWW8kVsFs
V69.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,nVa6a3r49E5
V69.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,C9NQ5SZ2zU9
V69.2,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,aptqeBucBMZ
V69.3,Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident,lkM4P3j9Frz
V69.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,RJpVDkdya0y
V69.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,ZM2nrBzVFtd
V69.6,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident,ilrCL3xrGfV
V69.8,Occupant [any] of heavy transport vehicle injured in other specified transport accidents,fM2IqAlI4GT
V69.9,Occupant [any] of heavy transport vehicle injured in unspecified traffic accident,zDaOiFBz4By
V70,Bus occupant injured in collision with pedestrian or animal,zYddQh20auX
V71,Bus occupant injured in collision with pedal cycle,Icwriyxkw61
V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle,IAbvoln7BYQ
V73,"Bus occupant injured in collision with car, pick-up truck or van",jsikYrR8041
V74,Bus occupant injured in collision with heavy transport vehicle or bus,j4F3kRHoDFK
V75,Bus occupant injured in collision with railway train or railway vehicle,CSQtrKPbVhV
V76,Bus occupant injured in collision with other nonmotor vehicle,Iu4zMAPb6ga
V77,Bus occupant injured in collision with fixed or stationary object,XdqmfKeV28s
V78,Bus occupant injured in noncollision transport accident,odMHNhnaHFT
V79,Bus occupant injured in other and unspecified transport accidents,w3fa5YU64mZ
V79.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,G5XFaKGn1NW
V79.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,mYZaEHFj1H8
V79.2,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,JIHtRGOBVK2
V79.3,Bus occupant [any] injured in unspecified nontraffic accident,RyvXjh0yTVr
V79.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,lg7RHDcES2P
V79.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,CwdvUuFGIff
V79.6,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident,z0Xgqi9bPg7
V79.8,Bus occupant [any] injured in other specified transport accidents,RttTofHXOcT
V79.9,Bus occupant [any] injured in unspecified traffic accident,Ult0YgAhltA
V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident,kBqo3Qnr2CL
V80.0,Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,XfXgwDTCtHp
V80.1,Rider or occupant injured in collision with pedestrian or animal,vZcGO77CGNp
V80.2,Rider or occupant injured in collision with pedal cycle,JeeWg3MX8rW
V80.3,Rider or occupant injured in collision with two- or three-wheeled motor vehicle,EyB1htP6x47
V80.4,"Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus",q1k2KOYvkJ0
V80.5,Rider or occupant injured in collision with other specified motor vehicle,KgptnJIZJT4
V80.6,Rider or occupant injured in collision with railway train or railway vehicle,IAwlGF39L4y
V80.7,Rider or occupant injured in collision with other nonmotor vehicle,nDUpr9QMpDI
V80.8,Rider or occupant injured in collision with fixed or stationary object,U55IEthkwIs
V80.9,Rider or occupant injured in other and unspecified transport accidents,ZnTKwhYFw9o
V81,Occupant of railway train or railway vehicle injured in transport accident,RZChZZ3sPB2
V81.0,Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident,skmJEHcngk7
V81.1,Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident,B1oBrdNxvCT
V81.2,Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock,gOnjIXUKQHR
V81.3,Occupant of railway train or railway vehicle injured in collision with other object,BslzYZE0kPo
V81.4,Person injured while boarding or alighting from railway train or railway vehicle,vHnAPwf950i
V81.5,Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle,tBACNdQjsxF
V81.6,Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,s4hJm4K8udK
V81.7,Occupant of railway train or railway vehicle injured in derailment without antecedent collision,pH2xLi6dH77
V81.8,Occupant of railway train or railway vehicle injured in other specified railway accidents,oVFbKnc3i3F
V81.9,Occupant of railway train or railway vehicle injured in unspecified railway accident,HMtMSu3BmcF
V82,Occupant of streetcar injured in transport accident,h1J0AaZPKCJ
V82.0,Occupant of streetcar injured in collision with motor vehicle in nontraffic accident,x8DvfreP7pg
V82.1,Occupant of streetcar injured in collision with motor vehicle in traffic accident,ZmNcvkMRYse
V82.2,Occupant of streetcar injured in collision with or hit by rolling stock,FbPOMUzPOo0
V82.3,Occupant of streetcar injured in collision with other object,Or6FGoVABae
V82.4,Person injured while boarding or alighting from streetcar,dZDPgKY8E5q
V82.5,Occupant of streetcar injured by fall in streetcar,gO0Tcl2PsRs
V82.6,Occupant of streetcar injured by fall from streetcar,XM8dBcOozLu
V82.7,Occupant of streetcar injured in derailment without antecedent collision,GFq2aOdCPv1
V82.8,Occupant of streetcar injured in other specified transport accidents,asqpvPVkLps
V82.9,Occupant of streetcar injured in unspecified traffic accident,LQVoEJVora0
V83,Occupant of special vehicle mainly used on industrial premises injured in transport accident,QdqUghyW0AX
V83.0,Driver of special industrial vehicle injured in traffic accident,GtfUwSaNQwa
V83.1,Passenger of special industrial vehicle injured in traffic accident,Pf9KQZD51Zz
V83.2,Person on outside of special industrial vehicle injured in traffic accident,LRyJsalocbF
V83.3,Unspecified occupant of special industrial vehicle injured in traffic accident,wLqkQQvwFA3
V83.4,Person injured while boarding or alighting from special industrial vehicle,wu1MTsCi5gL
V83.5,Driver of special industrial vehicle injured in nontraffic accident,KBiaxj057lE
V83.6,Passenger of special industrial vehicle injured in nontraffic accident,TnMvvPQenIY
V83.7,Person on outside of special industrial vehicle injured in nontraffic accident,dq5EnMuJKyt
V83.9,Unspecified occupant of special industrial vehicle injured in nontraffic accident,K3s2XPF8jbX
V84,Occupant of special vehicle mainly used in agriculture injured in transport accident,AVefHmYLAKK
V84.0,Driver of special agricultural vehicle injured in traffic accident,iOYjLrkF6v7
V84.1,Passenger of special agricultural vehicle injured in traffic accident,ImEghfRcU4D
V84.2,Person on outside of special agricultural vehicle injured in traffic accident,p03Odog1pde
V84.3,Unspecified occupant of special agricultural vehicle injured in traffic accident,YZFNVYKru8s
V84.4,Person injured while boarding or alighting from special agricultural vehicle,yGkJPaBBiIE
V84.5,Driver of special agricultural vehicle injured in nontraffic accident,OBpqChXC8uQ
V84.6,Passenger of special agricultural vehicle injured in nontraffic accident,zJaPpint0wq
V84.7,Person on outside of special agricultural vehicle injured in nontraffic accident,X9yTgJ6pz3s
V84.9,Unspecified occupant of special agricultural vehicle injured in nontraffic accident,ynyzJBQnjAb
V85,Occupant of special construction vehicle injured in transport accident,F0GDMIqexBa
V85.0,Driver of special construction vehicle injured in traffic accident,F5EQk3UiCsQ
V85.1,Passenger of special construction vehicle injured in traffic accident,tu3uNctkFPc
V85.2,Person on outside of special construction vehicle injured in traffic accident,fGDEBU9B2nv
V85.3,Unspecified occupant of special construction vehicle injured in traffic accident,ZhmeHz5713E
V85.4,Person injured while boarding or alighting from special construction vehicle,N4PP055Qgzu
V85.5,Driver of special construction vehicle injured in nontraffic accident,EkpYqXzod15
V85.6,Passenger of special construction vehicle injured in nontraffic accident,uVF9h3YboH3
V85.7,Person on outside of special construction vehicle injured in nontraffic accident,Ws4GWaUKSjz
V85.9,Unspecified occupant of special construction vehicle injured in nontraffic accident,EZUIUn5Oz3x
V86,"Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident",qlv3IesD9Xn
V86.0,Driver of all-terrain or other off-road motor vehicle injured in traffic accident,mkWDItH9ERR
V86.1,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident,xBRTOuyfz6J
V86.2,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident,WkHjHne5tE2
V86.3,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident,Rgl6V8IY0Wx
V86.4,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle,l25ylxm6eSH
V86.5,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident,ZSbpO8XZLrp
V86.6,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident,HAOiLeVPEE5
V86.7,Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident,qsFTM156S29
V86.9,Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident,ncoW2Vgq61k
V87,Traffic accident of specified type but victim's mode of transport unknown,SdNYqwjlvK0
V87.0,Person injured in collision between car and two- or three-wheeled motor vehicle (traffic),Yk1iVsy3hvV
